player_name,player_id,season,poss,mp,raptor_box_offense,raptor_box_defense,raptor_box_total,raptor_onoff_offense,raptor_onoff_defense,raptor_onoff_total,raptor_offense,raptor_defense,raptor_total,war_total,war_reg_season,war_playoffs,predator_offense,predator_defense,predator_total,pace_impact
Dominick Barlow,barlodo01,2023,893,408,-2.051783062077222,.3383325341816788,-1.713450527895544,-3.189856179385264,-.3814681011560291,-3.571324280541293,-2.372140307360729,.3223686470690297,-2.049771660291699,.1454431214907783,.1454431214907783,0,-3.734310931398674,-.2938488085674206,-4.028159739966094,-.2198779138575491
Harrison Barnes,barneha02,2023,6075,2858,.5480974669758426,.6396613605414435,1.187758827517286,.686773106093858,-.5599942894695354,.1267788166243227,.5757631839108432,.4439457732869896,1.019708957197833,5.521556964348941,5.438969948270482,.0825870160784596,.4438704756417319,.1376432648191392,.581513740460871,.1658624572217916
Scottie Barnes,barnesc01,2023,5507,2678,-.4132954108382137,.3961692289919385,-.0171261818462752,2.449911403587305,.8039442970207258,3.25385570060803,.1456194767217198,.4956307695765352,.641250246298255,4.615150406918218,4.615150406918218,0,.8413911495661069,1.385656301581451,2.227047451147558,-.4001116122037459
RJ Barrett,barrerj01,2023,5830,2852,-.2826272445520494,-1.964211620795233,-2.246838865347282,-1.844994963687742,-4.123366245234962,-5.968361208922705,-.664058490580412,-2.544231298042758,-3.208289788623169,-.6662364077880178,-.6515438306174799,-.014692577170538,-.1494390556425626,-2.091252126269407,-2.240691181911969,.5150554839633862
Will Barton,bartowi01,2023,2072,993,-1.683585300508058,-4.067498472909493,-5.75108377341755,-4.817136446521839,-.6404754314122612,-5.457611877934101,-2.439798120708085,-3.594292783531588,-6.034090904239672,-1.657060328470405,-1.657060328470405,0,-1.9269744465237,-3.404378357437988,-5.331352803961686,-.3860603963110507
Charles Bassey,bassech01,2023,1093,508,-1.913606900905268,.2845855466679741,-1.629021354237294,-.6831118660477475,2.303540612547203,1.620428746499456,-1.713341474515324,.831726253276883,-.8816152212384414,.4849704807025017,.4849704807025017,0,-2.604470966747801,-.533232489867086,-3.137703456614886,.1499726436804388
Keita Bates-Diop,bateske01,2023,3121,1452,-1.036332932163616,-.1168356928422363,-1.153168625005852,-2.208215457131286,.6299358479598921,-1.578279609171394,-1.286047874461532,.103798556022831,-1.182249318438701,1.161284053092611,1.161284053092611,0,-2.196431615709265,-.8911214213222879,-3.087553037031553,-.0105988228401813
Nicolas Batum,batumni01,2023,3802,1801,-.958294132777478,.2206022781341475,-.7376918546433304,.5057623248974251,1.900354386194256,2.406116711091681,-.7173589113471496,.5803880906705596,-.1369708206765901,2.404042891576898,2.530197429775026,-.1261545381981277,-1.045104313640264,.5210624125237177,-.5240419011165461,.2436165873493986
Darius Bazley,bazleda01,2023,1308,616,-3.471950165320749,3.266549043814304,-.2054011215064458,-3.755807885859182,1.15587039967238,-2.599937486186803,-3.751930347647487,3.010235939255648,-.7416944083918394,.6301314783575822,.6301314783575822,0,-2.833852184067195,1.848225764748829,-.9856264193183657,-.0822656666107769
Bradley Beal,bealbr01,2023,3414,1673,2.352209368983605,-1.420121080912127,.9320882880714771,2.583663774307969,-.6809254874318682,1.902738286876101,2.539075231373265,-1.344578151457706,1.19449707991556,3.347167214142693,3.347167214142693,0,2.286035916549525,-1.379483527080375,.9065523894691498,-.5910506526082194
Malik Beasley,beaslma01,2023,4649,2184,.3693372194525621,-1.679567286174223,-1.31023006672166,-1.730669731479811,-1.421403377636339,-3.15207310911615,-.0546103101721465,-1.726417334492998,-1.781027644665145,1.081798342625654,1.255426399444448,-.173628056818794,.3343027853478256,-1.720446932708388,-1.386144147360562,.4316467128129285
